date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:20:06	463/463	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/sn.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/sn.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:20:07	536/536	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/so.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/so.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:20:07	309/309	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/sr.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/sr.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:20:08	451/451	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ss.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ss.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:20:08	800/800	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/st.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/st.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:20:10	129703/129703	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/sv.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/sv.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:20:10	19923/19923	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/sx.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/sx.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:20:12	1007/1007	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/sy.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/sy.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:20:13	9208/9208	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/sz.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/sz.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:20:14	19574/19574	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tc.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tc.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:20:33	320/320	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/td.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/td.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:20:41	1108/1108	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tf.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tf.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:20:51	809/809	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tg.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tg.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:20:56	290/290	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/th.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/th.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:20:56	5058/5058	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tj.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tj.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:20:59	840/840	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tk.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tk.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:00	636/636	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tl.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tl.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:02	45131/45131	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tm.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tm.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:03	962/962	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tn.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tn.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:03	363/363	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/to.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/to.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:04	666/666	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tr.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tr.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:04	343/343	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tt.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tt.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:05	2935/2935	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tv.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tv.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:05	1230/1230	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tw.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tw.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:06	560/560	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tz.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/tz.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:06	231/231	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ua.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ua.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:06	5359/5359	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ug.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ug.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:07	6967/6967	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/um.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/um.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:07	6967/6967	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/us.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/us.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:08	1731/1731	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/uy.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/uy.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:08	1443/1443	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/uz.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/uz.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:10	114036/114036	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/va.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/va.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:11	496/496	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/vc.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/vc.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:11	1198/1198	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ve.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ve.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:12	34892/34892	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/vg.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/vg.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:13	12325/12325	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/vi.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/vi.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:15	538/538	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/vn.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/vn.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:15	5798/5798	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/vu.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/vu.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:16	300/300	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/wf.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/wf.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:17	879/879	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ws.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ws.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:17	265/265	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ye.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ye.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:18	307/307	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/yt.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/yt.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:18	1063/1063	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/za.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/za.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:19	8201/8201	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/zm.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/zm.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:20	3061/3061	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/zw.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/zw.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:21:23	261608/261608	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2019%20Jan%202017%2004:00:00%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/material-design-iconic-font//fonts/materialdesignicons-webfont.eot?v=1.8.36	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.eot	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/material-design-iconic-font/css/materialdesignicons.min.css)
14:21:25	261608/261608	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2019%20Jan%202017%2004:00:00%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/material-design-iconic-font//fonts/materialdesignicons-webfont.eot?	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/material-design-iconic-font/fonts/materialdesignicons-webfontd41d.eot	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/material-design-iconic-font/css/materialdesignicons.min.css)
14:21:25	99736/99736	---M--	200	added ('OK')	font/woff2	date:Thu,%2019%20Jan%202017%2004:00:00%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/material-design-iconic-font//fonts/materialdesignicons-webfont.woff2?v=1.8.36	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.woff2	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/material-design-iconic-font/css/materialdesignicons.min.css)
14:21:27	129588/129588	---M--	200	added ('OK')	font/woff	date:Thu,%2019%20Jan%202017%2004:00:00%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/material-design-iconic-font//fonts/materialdesignicons-webfont.woff?v=1.8.36	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.woff	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/material-design-iconic-font/css/materialdesignicons.min.css)
14:21:29	261388/261388	---M--	200	added ('OK')	font/ttf	date:Thu,%2019%20Jan%202017%2004:00:00%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/material-design-iconic-font//fonts/materialdesignicons-webfont.ttf?v=1.8.36	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.ttf	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/material-design-iconic-font/css/materialdesignicons.min.css)
14:21:30	7431/7431	---M--	200	added ('OK')	application/javascript	date:Sun,%2028%20May%202017%2022:08:34%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/js/dashboard1.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/js/dashboard1.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/index.html)
